year_month,bairro,procedimentos,armas_sequestradas,drogas_kg,dinheiro_reais,homicidios
2021-06,TABAPUÁ,2,0,507.1,431.0,0
2021-06,TERRENOS NOVOS,5,4,49.0,677.75,0
2021-06,TIBIQUARI,1,0,0.0,0.0,0
2021-06,TIMBÓ,1,0,0.0,0.0,0
2021-06,TRIÂNGULO,2,2,0.0,0.6,0
2021-06,TRIÂNGULO DO MARCO,1,1,0.0,378.0,0
2021-06,UBAIA,1,0,0.0,0.0,0
2021-06,VARJOTA,1,0,0.0,0.0,0
2021-06,VICENTE PINZON,2,1,45.0,0.0,0
2021-06,VILA ALTA,1,0,0.0,0.0,0
2021-06,VILA AZUL,1,0,336.7,264.5,0
2021-06,VILA COQUEIRO,1,0,20.5,309.0,0
2021-06,VILA DA PAZ,1,1,0.0,0.0,1
2021-06,VILA NEUMA,2,1,453.0,0.0,0
2021-06,VILA NOVA,1,0,0.0,0.0,0
2021-06,VILA PERY,1,1,0.0,0.0,0
2021-06,VILA TRÊS MARIA,1,0,43.0,1298.0,0
2021-06,VILA VELHA,2,0,929.0,0.0,0
2021-06,VÁRZEA ALEGRE,2,1,0.0,0.0,0
2021-06,VÁRZEA GRANDE,1,1,540.0,0.0,0
2021-06,ZONA RURAL,42,29,210.8,3353.4,5
2021-06,ÁLVARO WEINE,1,1,0.0,0.0,0
2021-06,ÁLVARO WEYNE,1,0,0.0,0.0,0
2021-06,ÔMEGA,1,1,0.0,0.0,0
2021-07,15 DE NOVEMBRO,1,1,70.0,8.25,0
2021-07,ABC,1,0,0.0,0.0,0
2021-07,ACOPIARA,1,0,0.0,0.0,0
2021-07,AEROPORTO,1,0,0.0,0.0,0
2021-07,ALMOFALA,1,0,0.0,0.0,0
2021-07,ALTIPLANO,1,0,20.0,0.0,0
2021-07,ALTO ALEGRE,1,0,0.0,0.0,0
2021-07,ALTO ALEGRE 2,1,1,0.0,0.0,0
2021-07,ALTO ALEGRE I,1,0,0.0,0.0,0
2021-07,ALTO ALEGRE II,1,1,0.0,0.0,0
2021-07,ALTO DA BALANÇA,1,0,0.0,0.0,0
2021-07,ALTO DA BRASÍLIA,2,1,0.0,0.0,0
2021-07,ALTO DA EXPECTATIVA,1,1,59.0,349.0,0
2021-07,ALTO DA PENHA,1,0,0.0,0.0,1
2021-07,ALTO DO JUCÁ,2,0,0.0,0.0,1
2021-07,ALTO DO MOTOR,1,0,3.7,0.0,0
2021-07,ALTO GUARAMIRANGA,1,0,123.0,0.0,0
2021-07,ALTO NELÂNDIA,1,0,1.8,0.0,0
2021-07,ALTO NOVO,1,0,0.0,0.0,0
2021-07,ALTO SÃO JOÃO,1,1,206.0,561.0,0
2021-07,ALÉM RIO,1,0,0.0,0.0,0
2021-07,ANCURI,4,1,60.0,0.0,0
2021-07,ANTÔNIO BEZERRA,1,0,0.0,0.0,0
2021-07,ARAPA,1,1,0.0,0.0,0
2021-07,ARATURI,6,0,28.0,7.0,0
2021-07,ASSUNÇÃO,1,1,0.0,0.0,0
2021-07,AUTRAN NUNES,3,2,0.0,0.0,0
2021-07,AVENIDA MANUEL CONRADO COM AVENIDA PRESIDENTE CASTELO BRANCO,1,0,0.0,0.0,0
2021-07,BAIRRO DA LAGOA,1,1,0.0,0.0,0
2021-07,BAIRRO DE FATIMA,1,0,0.0,0.0,0
2021-07,BAIRRO ELLERY,1,0,0.0,0.0,0
2021-07,BANANA,1,1,0.0,0.0,0
2021-07,BANDEIRANTES,1,0,0.0,0.0,1
2021-07,BARRA DO CEARÁ,13,0,687.5,70.0,0
2021-07,BARRA DO CEARÁ-CE,1,0,0.0,0.0,0
2021-07,BARRA VELHA,1,0,6.0,0.0,0
2021-07,BARROSO,2,0,0.0,28.2,0
2021-07,BELA VISTA,1,0,0.0,0.0,0
2021-07,BETÂNIA,1,0,0.0,0.0,0
2021-07,BEZERRA E SOUSA,1,0,0.0,0.0,0
2021-07,BITUPITÁ,1,0,30.2,484.25,0
2021-07,BNH,1,2,0.0,10.0,0
2021-07,BOA VISTA,2,0,507.0,932.0,0
2021-07,BOM JARDIM,7,0,475.2,156.0,0
2021-07,BOM SUCESSO,2,0,6.0,23.0,0
2021-07,BONSUCESSO,2,0,0.0,0.0,0
2021-07,BOQUEIRÃO,1,2,0.0,0.0,0
2021-07,BUENOS AIRES,1,1,0.0,0.0,1
2021-07,BUGI,1,0,0.0,0.0,0
2021-07,CAIÇARA,1,0,0.0,0.0,0
2021-07,CAJAZEIRAS,1,0,0.0,0.0,0
2021-07,CAMARÁ,1,0,0.0,0.0,0
2021-07,CAMBEBA,1,0,26.0,202.0,0
2021-07,CAMPO DA FACA,1,5,16.5,0.0,1
2021-07,CAMPO VELHO,1,0,17051.0,0.0,0
2021-07,CANINDEZINHO,4,1,257.0,0.0,0
2021-07,CAPILÉ,2,0,922.55,10.0,0
2021-07,CARLITO PAMPLONA,7,2,37.0,334.0,0
2021-07,CASCAVEL,1,0,0.0,0.0,0
2021-07,CASINHAS,1,2,6.0,21.0,0
2021-07,CASSIANO,1,0,0.0,2448.0,0
2021-07,CATATAU,1,0,10.0,150.0,0
2021-07,CENTRO,49,9,1158.5,8478.8,0
2021-07,CHAPADINHA,2,2,11.02,5.0,0
2021-07,CHICO JERÔNIMO,1,2,250.0,660.5,0
2021-07,CIDADE JARDIM 1,1,1,15.0,43.0,0
2021-07,CIDADE JARDIM I,1,0,0.0,0.0,0
2021-07,CIDADE NOVA,2,0,0.0,0.0,0
2021-07,CIGANA,1,0,0.0,0.0,0
2021-07,CIPÓ,1,0,0.0,0.0,0
2021-07,CJ CEARÁ,1,0,0.0,0.0,0
2021-07,COHAB,2,0,0.0,0.0,0
2021-07,COHAB I,1,0,2.0,300.0,0
2021-07,COIÓ DE CIMA,1,0,0.0,0.0,0
2021-07,COLÔNI ANTÔNIA JUSTA,1,0,178.0,160.0,0
2021-07,COLÔNIA,1,1,0.0,0.0,0
2021-07,COMUNIDADE DAS 13,1,0,78.0,0.0,0
2021-07,CONJNTO NOVA CAIÇARA,1,1,0.0,0.0,0
2021-07,CONJUNTO CEARÁ,2,1,6.0,0.0,0
2021-07,CONJUNTO ESPERANÇA,1,1,0.0,0.0,0
2021-07,CONJUNTO HABITACIONAL,1,0,0.0,0.0,0
2021-07,CONJUNTO METROPOLITANO,2,1,0.0,0.0,0
2021-07,CONJUNTO PALMEIRAS,3,1,90.0,95.0,0
2021-07,CONJUNTO UBERLÂNDIA,1,1,0.0,0.0,0
2021-07,COQUEIROS,1,0,5.7,11.0,0
2021-07,CRISTO REDENTOR,4,0,86.0,25.5,0
2021-07,CRUZEIRO,2,0,1.0,40.0,0
2021-07,CRUZEIRO BRANDÃO,1,0,23.0,289.0,0
2021-07,CUMPIM,1,0,7.1,362.35,0
2021-07,CÔRREGO,1,2,0.0,0.0,0
2021-07,DIAS MACEDO,1,0,0.0,0.0,0
2021-07,DISTRITO DE BOM SUCESSO,1,0,0.0,0.0,0
2021-07,DISTRITO DE CANGATI,1,1,0.0,0.0,0
2021-07,DISTRITO DE QUITAIUS,1,2,0.0,0.0,0
2021-07,DISTRITO DO BRITO,1,1,0.0,0.0,0
2021-07,DOIS DE AGOSTO,1,0,0.0,0.0,0
2021-07,DOM JOSÉ,1,1,187.0,0.0,0
2021-07,EDMUNDO RODRIGUES,1,1,0.0,110.0,0
2021-07,ELERY,1,0,50.0,7.85,0
2021-07,ELLERY,1,1,5.0,0.0,0
2021-07,EMPRÉSTIMO,1,1,0.0,0.0,0
2021-07,ESPLANADA NOVO MODUBIM,1,1,0.1,0.0,0
2021-07,EXPECTATIVA,2,1,13.0,0.0,0
2021-07,EXPEDITO DIÓGENES,1,0,105.0,0.0,0
2021-07,FLORES,1,0,96.0,0.0,0
2021-07,FLORESTA,1,0,81.2,89.0,0
2021-07,FORQUILHA,1,0,0.0,0.0,0
2021-07,FRANCISCANO,1,2,21.02,1470.0,0
2021-07,FRECHEIRAS,1,0,0.0,0.0,0
2021-07,FÁTIMA,2,0,0.0,0.0,0
2021-07,FÁTIMA I,1,0,7.0,0.0,0
2021-07,GENIBAÚ,9,0,1352.5,803.0,0
2021-07,GENTILÂNDIA,1,0,0.0,0.0,0
2021-07,GGRANJA PORTUGAL,1,0,0.0,0.0,0
2021-07,GOAIABEIRA,1,0,0.0,0.0,0
2021-07,GOIABEIRAS,1,0,0.0,0.0,0
2021-07,GRANJA LISBOA,6,0,0.0,0.0,0
2021-07,GRANJA PORTUGAL,3,0,31.0,66.0,0
2021-07,GRILO,1,0,248.0,0.0,0
2021-07,GUADRAPAS,1,1,32.0,0.0,1
2021-07,GUAGIRU,1,0,0.0,0.0,0
2021-07,HENRIQUE JORGE,5,0,37.0,38.0,0
2021-07,HORTO,1,2,1.0,0.0,0
2021-07,INDEPEDÊNCIA,1,0,0.0,230.0,0
2021-07,IPARANA,1,2,0.0,8083.0,0
2021-07,ITAOCA,1,0,6.0,131.0,0
2021-07,ITAPEBUSSU,1,1,0.0,232.0,0
2021-07,ITAPERI,1,0,0.0,0.0,0
2021-07,ITAPERY,1,0,194.0,0.0,0
2021-07,JABUTI,1,1,28.0,0.0,0
2021-07,JACARECANGA,6,1,34.0,347.0,2
2021-07,JACUNDÁ,1,1,6.0,336.0,0
2021-07,JANGURUSSU,2,2,0.0,0.0,0
2021-07,JARDIM AMÉRICA,1,0,0.0,0.0,0
2021-07,JARDIM DOS IPÊS,1,0,0.0,0.0,0
2021-07,JARDIM FLUMINENSE,2,0,6.0,25.0,0
2021-07,JARDIM GUANABARA,1,1,0.0,0.0,0
2021-07,JARDIM IRACEMA,5,0,5.1,0.0,0
2021-07,JARDIM JATOBÁ,1,0,0.0,0.0,0
2021-07,JARDIM OÁSIS,1,1,1.0,0.0,0
2021-07,JATOBA I,1,1,0.0,0.0,0
2021-07,JATOBÁ,1,0,1.5,157.0,0
2021-07,JAÇANAÚ,1,0,1.0,0.0,0
2021-07,JEREISSATI 1,1,0,0.0,0.0,0
2021-07,JEREISSATI I,1,0,0.0,0.0,0
2021-07,JOSÉ AIRTON MACHADO,1,0,0.0,12.0,0
2021-07,JOSÉ WALTER,4,0,2068.0,40.0,0
2021-07,JOÃO CABRAL,1,1,0.0,0.0,0
2021-07,JOÃO PAULO II,1,0,0.0,0.0,0
2021-07,JOÃO XXIII,1,1,0.0,110.0,0
2021-07,JUREMA,3,2,232.0,0.0,0
2021-07,JURITIANHA,1,0,0.0,0.0,0
2021-07,JÓQUEI CLUBE,1,0,0.0,0.0,0
2021-07,LAGO SECO,1,0,2.3,0.0,0
2021-07,LAGOA,1,0,0.0,0.0,0
2021-07,LAGOA SECA,2,0,32.3,360.0,0
2021-07,LAGOINHA,3,0,2890.0,1343.0,0
2021-07,LOCALIDADE BARRA DO CAXITORE,1,2,0.0,0.0,0
2021-07,LOTEAMENTO ARVOREDO,1,0,0.0,0.0,0
2021-07,LOTEAMENTO PARAISO NOVO,1,0,0.0,0.0,0
2021-07,LUCIANO CAVALCANTE,1,1,0.0,0.0,0
2021-07,LUZARDO VIANA,2,1,3.0,0.0,0
2021-07,MANGUEIRAL,2,1,8.2,1561.0,0
2021-07,MARANHÃO,1,0,0.0,0.0,0
2021-07,MARAPONGA,6,3,76.0,0.0,1
2021-07,MARATOAN,1,0,0.0,0.0,0
2021-07,MARECHAL RONDON,4,1,117.0,22.75,0
2021-07,MARJOLÂNDA,1,0,0.0,0.0,0
2021-07,MATADOURO VELHO,1,0,0.0,0.0,0
2021-07,MESSEJANA,5,2,268.0,184.0,0
2021-07,MIRANTE DA SERRA,1,2,1366.0,0.0,0
2021-07,MONDUBIM,6,1,996.5,111.0,0
2021-07,MONDUMBIM,1,0,0.0,0.0,0
2021-07,MONSENHOR OTACÍLIO,1,0,0.0,0.0,0
2021-07,MONSENHOR OTALÍCIO,1,1,0.0,0.0,0
2021-07,MONTE,1,1,0.0,0.0,0
2021-07,MONTE CASTELO,5,0,7.0,816.0,0
2021-07,MORADA DOS VENTOS I,1,0,0.0,2000.0,0
2021-07,MORADA NOVA,2,1,0.0,0.0,0
2021-07,MORENÃO,1,0,0.0,0.0,0
2021-07,MORRO,1,0,0.0,0.0,0
2021-07,MORRO BRANCO,3,1,174.0,198.0,0
2021-07,MOURA BRASIL,3,0,15.0,251.0,0
2021-07,MUCUNÃ,1,0,0.0,0.0,0
2021-07,MULTIRÃO,1,0,19.0,0.0,0
2021-07,MUNGUBA,1,0,0.0,0.0,0
2021-07,MUTIRÃO,1,0,0.0,0.0,0
2021-07,NENÊ PLÁCIDO,1,0,0.0,0.0,0
2021-07,NOVA PACATUBA,1,0,0.0,0.0,0
2021-07,NOVA VENEZA,1,0,0.0,0.0,0
2021-07,NOVO PARAÍSO,1,0,2.0,227.0,0
2021-07,OLINDA,1,0,0.0,0.0,0
2021-07,OUTRA BANDA,1,0,26.0,2616.0,0
2021-07,PADRE ANDRADE,1,1,0.0,0.0,0
2021-07,PADRE IBIAPINA,1,1,0.0,0.0,0
2021-07,PADRE JULIO MATIA,1,1,0.0,0.0,0
2021-07,PADRE JÚLIO MARIA,1,0,117.0,0.0,0
2021-07,PADRE PAULO,1,0,72.2,5.0,0
2021-07,PAJEÚ,1,0,0.0,0.0,0
2021-07,PAJUÇARA,2,0,50.0,36.0,0
2021-07,PALESTINA,1,2,2.0,96.0,0
2021-07,PALMIRIM,1,0,0.0,0.0,0
2021-07,PANTANAL,1,1,0.0,0.0,0
2021-07,PAPICU,1,0,12.0,101.0,0
2021-07,PAQRUE BOA VISTA,1,0,0.0,0.0,0
2021-07,PARANGABA,3,0,0.0,0.0,0
2021-07,PARANÁ,1,0,0.0,0.0,0
2021-07,PARQUE BETÂNIA,1,1,1556.0,507.0,0
2021-07,PARQUE LEBLON,1,0,0.0,0.0,0
2021-07,PARQUE MANIBURA,1,1,0.0,0.0,0
2021-07,PARQUE SANTA ROSA,2,0,10.0,0.0,0
2021-07,PARQUE SANTO ANTÔNIO,2,0,0.0,0.0,0
2021-07,PARQUE SÃO GERARDO,2,0,0.0,0.0,0
2021-07,PARQUE SÃO JOSÉ,4,1,33.0,198.0,0
2021-07,PARQUE TIJUCA,1,0,0.0,0.0,0
2021-07,PARQUELÂNDIA,4,0,0.0,50.0,0
2021-07,PASSARÉ,2,0,0.0,0.0,0
2021-07,PATRICIA GOMES,1,0,18.0,0.0,0
2021-07,PAU DARCO,1,1,0.0,0.0,1
2021-07,PAU SERRADO,1,1,0.0,0.0,0
2021-07,PAUMIRIN,1,5,0.0,0.0,0
2021-07,PAVUNA,2,1,0.0,0.0,0
2021-07,PE. PALHANO,1,0,0.0,0.0,0
2021-07,PEDRINHAS,1,0,0.0,0.0,0
2021-07,PINTO MADEIRA,1,0,0.0,0.0,0
2021-07,PIO XII,1,1,49.0,699.0,0
2021-07,PIRAGUARA,1,1,0.0,0.0,0
2021-07,PIRAMBU,11,1,215.8,432.2,0
2021-07,PIRAMBÚ,1,0,1.0,44.0,0
2021-07,PIRATININGA,1,0,0.0,0.0,0
2021-07,PITOMBEIRA DOS ALVINOS,1,1,0.0,0.0,0
2021-07,PLANALTO CAUCAIA,2,6,54.0,0.0,0
2021-07,PLANALTO HORIZONTE,1,0,0.0,0.0,0
2021-07,PLANALTO PICI,1,0,0.0,0.0,0
2021-07,POSTO CONTINENTAL,2,1,0.0,0.0,0
2021-07,POTIRA,2,1,45.0,0.0,0
2021-07,PQ. GENESARÉ,1,0,29.5,95.0,0
2021-07,PRADO,2,0,0.0,0.0,1
2021-07,PRAIA DE IRACEMA,1,0,0.0,0.0,0
2021-07,PREA,1,1,15310.0,535.0,0
2021-07,PRESIDENTE KENNEDY,1,0,0.0,0.0,0
2021-07,QUINTINO CUNHA,4,1,27.0,40.2,0
2021-07,QUINTNO CUNHA,1,0,0.0,0.0,0
2021-07,QUITAUIS,1,0,0.0,0.0,0
2021-07,RECREIO,2,1,8.8,0.0,0
2021-07,RENATO PARENTE,1,0,0.0,0.0,0
2021-07,RENÊ LUCENA,1,0,0.0,0.0,0
2021-07,RESIDENCIAL JOSÉ EUCLIDES FERREIRA GOMES,1,0,0.0,0.0,0
2021-07,RIACHINHO,1,0,0.0,19.0,0
2021-07,RIACHÃO,1,1,0.0,0.0,0
2021-07,RODAGEM DO LAGO,2,0,81.5,0.0,0
2021-07,RODOLFO TEOFILO,1,0,0.0,0.0,0
2021-07,RODOVIÁRIA,2,0,0.0,0.0,0
2021-07,ROSALINA,2,0,1.0,0.0,0
2021-07,SABIAGUABA,1,0,0.0,0.0,0
2021-07,SALGADO,1,0,0.0,0.0,1
2021-07,SANTA FÉ,1,0,0.0,0.0,0
2021-07,SANTA INÊS,1,0,0.0,0.0,0
2021-07,SANTA TEREZA,1,1,0.0,0.0,0
2021-07,SANTO ANDRÉ,1,0,23.0,0.0,0
2021-07,SANTO EXPEDITO,1,1,0.0,20.0,0
2021-07,SANTO SÁTIRO,2,0,0.0,0.0,0
2021-07,SAPIRANGA,2,1,2.0,167.25,0
2021-07,SEMINÁRIO,5,0,181.2,3.65,1
2021-07,SERRINHA,1,0,0.0,0.0,0
2021-07,SERVILUZ,1,0,0.0,81.0,0
2021-07,SETOR C2,1,0,7.0,30.0,0
2021-07,SINHA SABÓIA,1,2,0.0,0.0,0
2021-07,SUMARÉ,1,0,0.0,0.0,1
2021-07,SÃO BENTO,1,2,0.0,0.0,0
2021-07,SÃO CRISTÓVÃO,2,0,0.0,0.0,0
2021-07,SÃO FRANCISCO,1,0,1.9,0.0,0
2021-07,SÃO GERARDO,1,0,19.0,50.0,0
2021-07,SÃO PEDRO,2,1,62.0,2697.0,0
2021-07,SÃO VICENTE,1,0,0.0,0.0,1
2021-07,SÍTIO BREJO GRANDE,1,0,0.0,0.0,0
2021-07,SÍTIO INGLÊS,1,0,45.0,29.55,0
2021-07,SÍTIO SÃO GONÇALO,1,0,72.0,0.0,0
2021-07,TABAPUAZINHO,2,0,28.0,0.0,0
2021-07,TABAPUZINHO,1,0,13.0,149.5,0
2021-07,TAMATANDUBA,1,0,0.0,0.0,0
2021-07,TAQUARA,1,0,0.0,0.0,0
2021-07,TERRA BELA,1,0,0.0,0.0,0
2021-07,TIMBAUBAS,1,0,0.0,0.0,0
2021-07,TIMBÓ,2,0,31.0,344.9,0
2021-07,TREVO,1,0,0.0,0.0,0
2021-07,TRIÂNGULO,2,1,139.5,1896.0,0
2021-07,VARJOTA,1,0,0.0,497.0,0
2021-07,VARZEA ALEGRE,1,0,0.2,0.0,0
2021-07,VICENTE PINZON,1,0,0.0,0.0,0
2021-07,VILA CENTENÁRIO,1,0,1.61,0.0,0
2021-07,VILA DIOGO,1,1,23.5,0.0,0
2021-07,VILA LOBO,1,0,4.3,84.0,0
2021-07,VILA MANOEL SÁTIRO,1,0,0.0,73.0,0
2021-07,VILA NEUMA,2,1,1994.0,0.0,0
2021-07,VILA NOVA,3,1,62.4,777.95,0
2021-07,VILA PERI,1,0,0.0,0.0,0
2021-07,VILA SÃO RAFAEL,1,1,17.2,125.0,0
2021-07,VILA UNIÃO,1,0,0.0,0.0,0
2021-07,VILA VERDE,1,0,0.0,0.0,0
2021-07,VÁRZEA DO CANTO,1,0,0.0,17.0,0
2021-07,ZONA RURAL,38,29,392.3,2298.75,1
2021-07,ZONAR  RURAL,1,0,0.0,0.0,0
2021-07,ZONNA RURAL,1,0,0.0,0.0,0
2021-07,ÁGUAS BELAS,1,1,0.0,172.0,0
2021-07,ÁLVARO WEINE,1,0,26.0,0.0,0
2021-07,ÁLVARO WEYNE,1,1,0.0,0.0,0
2021-08,ADRIANÓPOLIS,1,0,0.0,0.0,0
2021-08,AEROPORTO,1,0,0.0,0.0,0
2021-08,ALDEOTA,2,0,0.0,406.0,0
2021-08,ALTO ALEGRE I,3,0,0.0,0.0,0
2021-08,ALTO BOM JESUS,1,0,20.0,102.95,0
2021-08,ALTO CRISTO,1,0,0.0,0.0,0
2021-08,ALTO DA BALANÇA,1,0,0.0,0.0,0
2021-08,ALTO DA COLINA,1,0,0.0,0.0,0
2021-08,ALTO DA COOPERATIVA,1,0,0.0,0.0,0
2021-08,ALTO DA CRUZ,1,1,130.0,0.0,0
2021-08,ALTO DO BODE,2,0,0.8,0.0,0
2021-08,ALTO DO MOTOR,1,0,0.0,0.0,0
2021-08,ALTO LUMINOSO,1,0,6.0,3.5,0
2021-08,ALTO SÃO JOÃO,1,0,0.0,0.0,0
2021-08,ANACETEBA,1,0,0.0,0.0,0
2021-08,ANCURI,2,0,87250.0,0.0,0
2021-08,ANGELIN,1,1,1.0,773.0,0
2021-08,ANTÔNIO BEZERRA,3,0,0.0,0.0,0
2021-08,APOSSADOS 2,1,0,6.0,50.0,0
2021-08,ARARINHA,1,2,74.0,120.0,0
2021-08,ARATURI,4,1,524.0,0.0,0
2021-08,AREIAS,1,0,38.0,0.0,0
2021-08,ARIANÓPOLES,1,0,32.0,92.0,0
2021-08,AUTRAN NUNES,1,0,4.0,269.2,0
2021-08,BAIRRO DE FÁTIMA,2,0,0.0,0.0,0
2021-08,BARRA DO CEARÁ,2,0,749.0,83.5,0
2021-08,BARRO BRANCO,1,1,0.0,0.0,0
2021-08,BARROCÃO,3,1,172.5,140.0,0
2021-08,BARROSO 1,1,0,0.0,0.0,0
2021-08,BARROSO I,1,0,0.0,0.0,0
2021-08,BEIRA RIO,1,0,1.1,95.0,0
2021-08,BELA VISTA,2,1,7.4,988.0,0
2021-08,BELEZA,1,0,0.0,0.0,0
2021-08,BENFICA,1,1,0.0,0.0,0
2021-08,BETOLÂNDIA,1,1,0.0,0.0,0
2021-08,BEZERRA E SOUSA,2,0,4.6,0.0,0
2021-08,BOA ESPERANÇA,2,0,0.0,0.0,0
2021-08,BOA VIAGINHA,1,0,0.0,0.0,0
2021-08,BOA VISTA,2,1,144.0,0.0,0
2021-08,BOM JARDIM,13,0,2290.9,164.5,0
2021-08,BOM SUCESSO,2,0,0.0,0.0,0
2021-08,BRASÍLIA,1,1,0.0,0.0,0
2021-08,BUENOS AIRES 1,1,0,7.0,118.0,0
2021-08,BURACO MAIOR,1,0,33.0,95.0,0
2021-08,BURITI,1,0,9.5,10.0,0
2021-08,CACHOEIRA,2,2,0.37,0.0,0
2021-08,CACHOEIRA DA PASTA,1,0,54.0,70.0,0
2021-08,CACIMBA  DO POVO,1,0,0.0,0.0,0
2021-08,CAIS DO PORTO,1,0,10.0,40.0,0
2021-08,CAIÇARA,1,0,0.0,0.0,0
2021-08,CAM,1,0,0.0,0.0,0
2021-08,CAMARÁ,1,0,0.0,0.0,0
2021-08,CAMBEBA,1,0,0.0,0.0,0
2021-08,CAMBOAS,1,0,6.0,180.0,0
2021-08,CAMPO DO CIMENTE,1,1,0.0,0.0,0
2021-08,CAMPO GRANDE,1,1,17.0,0.0,0
2021-08,CAMPO NOVO,1,0,0.0,0.0,0
2021-08,CAMPO VELHO,1,1,0.0,0.0,0
2021-08,CAMPO VERDE,1,1,0.0,0.0,0
2021-08,CANIDEZINHO,1,0,13.0,0.0,0
2021-08,CANINDEZINHO,1,1,0.0,0.0,0
2021-08,CAPEBA,1,0,0.0,0.0,0
2021-08,CAPILÉ,1,0,0.0,0.0,0
2021-08,CARLITO PAMPLONA,8,1,547.0,0.0,0
2021-08,CENTRO,54,6,1652.1,1200.8,1
2021-08,CIDADE DE DEUS,1,0,0.0,0.0,0
2021-08,CIDADE DOS FUNCIONÁRIOS,2,1,23.0,455.25,0
2021-08,CIDADE NOVA,3,0,1.6,0.0,0
2021-08,CIDAE DE DEUS,1,0,0.0,0.0,0
2021-08,COBAL,1,0,0.0,0.0,0
2021-08,COELCE,1,1,0.0,0.0,0
2021-08,COHAB,1,0,0.0,0.0,0
2021-08,COHAB 1122,1,0,10.0,60.0,0
2021-08,CONJUNTO CEARÁ,2,0,1.1,22.0,0
2021-08,CONJUNTO ESPERANÇA,1,0,0.0,0.0,0
2021-08,CONJUNTO METROPOLITANO,1,1,18.0,49.25,0
2021-08,CONJUNTO NOVA ESPERANÇA,1,0,383.0,106.0,0
2021-08,CONJUNTO NOVA VIDA,1,0,19.5,0.0,0
2021-08,CONJUNTO SÃO FRANCISCO,1,1,13.3,203.0,0
2021-08,CONJUNTO TIMBÓ,1,0,0.0,0.0,0
2021-08,CONSELHEIRO ESTELITA,1,0,0.01,0.0,0
2021-08,COQUEIRAL,1,0,9.0,57.9,0
2021-08,CORAÇÃO DE JESUS,1,0,0.0,0.0,0
2021-08,CORRENTE,1,0,15.0,230.0,0
2021-08,CRATEÚS,1,0,0.0,0.0,0
2021-08,CRIANCÓ,1,0,10.0,0.0,0
2021-08,CRISTO REDENTOR,2,0,3.0,8.4,0
2021-08,CRUZEIRO,2,1,0.0,15.0,0
2021-08,CURIO,1,0,0.0,0.0,0
2021-08,CURIÓ,3,0,288.0,121.0,0
2021-08,CÁGADO,1,0,0.0,0.0,0
2021-08,CÓRREGO DAS MELANCIAS,1,0,258.0,965.3,0
2021-08,DISTRITO DE ADRIANÓPOLIS,1,0,0.0,0.0,0
2021-08,DISTRITO DE CANAÃ,1,0,24.0,27.8,0
2021-08,DISTRITO DE JORDÃO,1,1,0.0,123.25,0
2021-08,DOM JOSÉ II,2,1,0.0,0.0,0
2021-08,DOURADO,1,1,0.0,0.0,0
2021-08,EMAPE,1,3,311.0,60.0,0
2021-08,EMBOACA,1,0,6.0,0.0,0
2021-08,ESTÁDIO,1,3,33.0,66.35,0
2021-08,FARIAS BRITO,1,0,0.0,0.0,0
2021-08,FAVELA DAS 13,1,0,240.0,0.0,0
2021-08,FLEXEIRAS,1,0,46.0,150.0,0
2021-08,FLORES,2,0,173.0,426.5,1
2021-08,FLORESTA,1,0,0.0,0.0,0
2021-08,FÁTIMA I,1,0,0.0,0.0,0
2021-08,FÁTIMA II,1,0,0.0,0.0,0
2021-08,GENESARÉ,1,0,8.0,0.0,0
2021-08,GENIBAU,1,0,0.0,0.0,0
2021-08,GENIBAÚ,4,1,6.0,229.45,0
2021-08,GENIBAÚ II,1,0,0.0,0.0,0
2021-08,GENIPAPU,1,0,0.0,0.0,0
2021-08,GERERAÚ,1,2,0.0,70.0,0
2021-08,GRAJA PORTUGAL,1,0,125.0,0.0,0
2021-08,GRANJA LISBOA,5,3,0.0,157.65,1
2021-08,GRANJA PORTUGAL,7,0,370.0,200.0,0
2021-08,GRUTA,1,1,0.0,0.0,1
2021-08,GUABIRABA,1,0,15.0,55.15,0
2021-08,GUAJERU,1,0,0.0,0.0,0
2021-08,HENRIQUE JORGE,2,2,47.0,0.0,1
2021-08,IPAZI,1,0,61.0,209.0,0
2021-08,ITAPEBUSSU,1,0,0.0,0.0,0
2021-08,ITAPERI,1,0,0.0,0.0,0
2021-08,ITAPERY,1,0,0.0,0.0,0
2021-08,JABUTI,2,0,1172.4,0.0,0
2021-08,JACARECANGA,5,1,199.0,57.35,0
2021-08,JANGURUSSU,2,1,12.0,110.5,0
2021-08,JARDIM AMÉRICA,1,0,70.0,0.0,0
2021-08,JARDIM DAS OLIVEIRAS,1,0,0.0,0.0,0
2021-08,JARDIM GONZAGA,2,2,90.0,99.5,0
2021-08,JARDIM ICARAÍ,1,0,0.0,0.0,0
2021-08,JARDIM IRACEMA,3,0,14.0,0.0,0
2021-08,JARDIM JATOBÁ,1,0,0.0,0.0,0
2021-08,JARDIM MARAVILHA,1,1,49.0,0.0,0
2021-08,JARDIM OÁSIS,2,0,254.0,0.0,0
2021-08,JARI,1,1,0.0,0.0,0
2021-08,JEREISSATI I,1,0,0.0,0.0,0
2021-08,JEREISSATI II,1,0,0.0,0.0,0
2021-08,JOSE WALTER,1,0,0.0,0.0,0
2021-08,JOSÉ DE ALENCAR,1,1,0.0,0.0,1
2021-08,JOSÉ GERALDO DA CRUZ,2,0,0.0,0.0,0
