cidade,bairro,hour,count
Aurora,Araçá,18,2
Aurora,Araçá,20,1
Aurora,Araçá,21,1
Aurora,Aurora Velha,3,1
Aurora,Aurora Velho,1,1
Aurora,Centro,2,1
Aurora,Centro,3,1
Aurora,Centro,8,1
Aurora,Centro,13,1
Aurora,Centro,14,1
Aurora,Centro,21,2
Aurora,Centro,23,1
Aurora,Iara,20,1
Aurora,Ingazeira,16,1
Aurora,Ingazeira,18,1
Aurora,Ingazeiras,1,1
Aurora,Paulo Gonçalves,18,1
Aurora,SENEC,18,1
Aurora,Santa Vitória,18,1
Aurora,São Benedito,1,1
Aurora,São Benedito,6,2
Aurora,São Benedito,12,2
Aurora,São Benedito,20,1
Aurora,São Benedito,23,1
Aurora,Trevo Aurora/ Lavras Da Mangabeira,22,1
Aurora,Vila Padre Gonçalves,0,1
Aurora,Vila Paulo Gonçalves,3,1
Aurora,Vila Paulo Gonçalves,14,1
Aurora,Vila Paulo Gonçalves,15,1
Aurora,Vila Paulo Gonçalves,17,1
Aurora,Vila Paulo Gonçalves,18,1
Aurora,Vila Tipi,16,1
Aurora,Zona Rural,0,2
Aurora,Zona Rural,2,2
Aurora,Zona Rural,5,1
Aurora,Zona Rural,7,1
Aurora,Zona Rural,8,1
Aurora,Zona Rural,9,1
Aurora,Zona Rural,10,1
Aurora,Zona Rural,11,2
Aurora,Zona Rural,12,4
Aurora,Zona Rural,13,1
Aurora,Zona Rural,14,6
Aurora,Zona Rural,15,3
Aurora,Zona Rural,16,7
Aurora,Zona Rural,17,2
Aurora,Zona Rural,18,2
Aurora,Zona Rural,19,4
Aurora,Zona Rural,20,2
Aurora,Zona Rural,22,3
BREJO SANTO,Centro,16,1
Baixio,Centro,1,1
Banabuiu,Zona Rural,13,1
Banabuiú,Alto Alegre,8,1
Banabuiú,Brasília,23,1
Banabuiú,Creche,1,1
Banabuiú,Zona Rural,0,1
Banabuiú,Zona Rural,15,1
Banabuiú,Zona Rural,19,1
Barbalha,--,22,1
Barbalha,Alto Da Alegria,15,1
Barbalha,Alto Da Alegria,18,1
Barbalha,Alto Do Rosário,13,1
Barbalha,Alto Do Rosário,18,1
Barbalha,Alto da Alegria,0,1
Barbalha,Alto da Alegria,1,1
Barbalha,Alto da Alegria,10,1
Barbalha,Alto da Alegria,15,1
Barbalha,Alto da Alegria,17,1
Barbalha,Alto da Alegria,19,1
Barbalha,Alto da Alegria,23,1
Barbalha,Alto do Rosário,1,1
Barbalha,Alto do Rosário,16,1
Barbalha,Alto do Rosário,18,1
Barbalha,Alto do Rosário,21,2
Barbalha,Alto do Rósario,1,1
Barbalha,Arajara,8,1
Barbalha,Arajara,15,1
Barbalha,Arajara,22,1
Barbalha,Auto Alegria,17,1
Barbalha,Barro Branco,11,1
Barbalha,Barro Branco,13,1
Barbalha,Barro Branco,14,1
Barbalha,Barro Branco,23,1
Barbalha,Barro Vermelho,17,1
Barbalha,Bela Vista,3,1
Barbalha,Bela Vista,12,3
Barbalha,Bela Vista,13,2
Barbalha,Bela Vista,14,1
Barbalha,Bela Vista,15,2
Barbalha,Bela Vista,16,2
Barbalha,Bela Vista,18,1
Barbalha,Bela Vista,19,2
Barbalha,Bela Vista,23,2
Barbalha,Bulandeira,17,1
Barbalha,Bulandeira,20,1
Barbalha,Bulandeira,21,2
Barbalha,Bulandeira,22,1
Barbalha,Bulandeiras,21,1
Barbalha,Centro,0,1
Barbalha,Centro,1,2
Barbalha,Centro,13,2
Barbalha,Centro,16,4
Barbalha,Centro,17,2
Barbalha,Centro,18,1
Barbalha,Centro,19,1
Barbalha,Centro,22,2
Barbalha,Cirolandia,19,1
Barbalha,Cirolandia,21,1
Barbalha,Cirolândia,2,2
Barbalha,Cirolândia,12,1
Barbalha,Cirolândia,15,1
Barbalha,Cirolândia,16,1
Barbalha,Cirolândia,18,1
Barbalha,Cirolândia,23,1
Barbalha,Citrolândia,16,1
Barbalha,Conjunto Nassau,23,1
Barbalha,Conjunto Nossa Senhora De Fátima,15,1
Barbalha,Conjuto Nassau,13,1
Barbalha,Estrela,16,1
Barbalha,Estrela,23,1
Barbalha,Jardim Buriti,12,1
Barbalha,Jardim Buriti,15,1
Barbalha,Jardim dos Ipês,21,1
Barbalha,Lagoa,11,1
Barbalha,Maldivas,4,1
Barbalha,Malvina,16,1
Barbalha,Malvinas,0,2
Barbalha,Malvinas,12,1
Barbalha,Malvinas,13,2
Barbalha,Malvinas,14,1
Barbalha,Malvinas,16,2
Barbalha,Malvinas,18,1
Barbalha,Malvinas,20,1
Barbalha,Malvinas,21,4
Barbalha,Malvinas,22,2
Barbalha,Malvinas,23,1
Barbalha,Mata Dos Lima,21,1
Barbalha,Mata dos Dudas,20,1
Barbalha,Mata dos Limas,13,1
Barbalha,Mata dos Limas,22,1
Barbalha,Morro do Vento,18,1
Barbalha,PROURB,11,1
Barbalha,Parque Bulandeira,0,1
Barbalha,Populares,12,1
Barbalha,Rosário,0,1
Barbalha,Rosário,1,1
Barbalha,Rosário,12,1
Barbalha,Rosário,13,1
Barbalha,Rosário,14,1
Barbalha,Rosário,17,1
Barbalha,Rosário,22,1
Barbalha,Royl Ville,0,1
Barbalha,Santa Terezinha,2,1
Barbalha,Santa Terezinha,3,1
Barbalha,Santo André,12,1
Barbalha,Santo André,15,1
Barbalha,Santo André,16,1
Barbalha,Santo André,17,1
Barbalha,Santo André,18,1
Barbalha,Santo André,21,1
Barbalha,Santo Antônio,11,1
Barbalha,Santo Antônio,12,1
Barbalha,Santo Antônio,13,3
Barbalha,Sitio Estrela,17,1
Barbalha,Sitio Estrela,19,1
Barbalha,Sítio Barro Branco,23,1
Barbalha,Sítio Estela,18,1
Barbalha,Sítio Estrela,2,1
Barbalha,Sítio Estrela,16,1
Barbalha,Sítio Estrela,17,2
Barbalha,Sítio Estrela,22,1
Barbalha,Sítio Lagoa,11,1
Barbalha,Sítio Lagoa,14,1
Barbalha,Sítio Lagoa,15,1
Barbalha,Sítio Macaúba,1,1
Barbalha,Sítio Mata dos Duda,2,1
Barbalha,Sítio Venha Ver,23,1
Barbalha,Vila Santa Luzia,22,1
Barbalha,Vila Santo Antonio,14,1
Barbalha,Zona Rural,0,1
Barbalha,Zona Rural,10,2
Barbalha,Zona Rural,11,2
Barbalha,Zona Rural,12,3
Barbalha,Zona Rural,14,2
Barbalha,Zona Rural,16,2
Barbalha,Zona Rural,18,1
Barbalha,Zona Rural,21,1
Barbalha,Zona Rural,22,1
Barbalha,Zona Rural,23,4
Barbalha,Zona Urbana,0,1
Barreira,Bom Sucesso,5,1
Barreira,Bom Sucesso,13,1
Barreira,Bom sucesso,18,1
Barreira,Bonsucesso,15,1
Barreira,Centro,8,1
Barreira,Centro,13,1
Barreira,Centro,16,3
Barreira,Centro,22,1
Barreira,Croata,2,1
Barreira,Jatoba I,0,1
Barreira,Jatobá 1,23,1
Barreira,Lagoa Nova,12,1
Barreira,Lagoa Nova,23,1
Barreira,Maerim 3,15,1
Barreira,Mearim 1,1,1
Barreira,Mearim 3,2,1
Barreira,Mearim III,19,1
Barreira,Miarim,1,1
Barreira,Zona Rural,3,1
Barreira,Zona Rural,17,1
Barreira,Zona Rural,23,1
Barro,Trajano Nogueira,0,1
Barro,Trajano Nogueira,9,1
Barro,Vila São José,1,1
Barro,Zona Rural,11,1
Barro,Zona Rural,15,2
Barro,Zona Rural,22,1
Barroquinha,Bitupita,2,1
Barroquinha,Bitupitá,5,1
Barroquinha,Bitupitá,18,1
Barroquinha,Bitupitá,23,1
Barroquinha,Boeirinho,19,1
Barroquinha,Campo do Edimário,5,1
Barroquinha,Caucaia,2,1
Barroquinha,Caucaia,11,1
Barroquinha,Caucaia,15,2
Barroquinha,Caucaia,22,1
Barroquinha,Praia de Bitupitá,11,1
Baturite,Coió,0,1
Baturité,Alto Alegre,23,1
Baturité,Alto Algre,20,1
Baturité,Alto Da Cruz,15,1
Baturité,Alto Da Cruz,17,1
Baturité,Alto da Cruz,13,1
Baturité,Alto da Cruz,15,1
Baturité,Alto da Cruz,22,1
Baturité,Alto do Bode,0,1
Baturité,Alto do Bode,16,1
Baturité,Alto do Bode,20,1
Baturité,Areais,23,1
Baturité,Areias,0,1
Baturité,Areias,17,1
Baturité,Açudinho,16,1
Baturité,Beco Do Cacete,18,1
Baturité,Beira Rio,1,1
Baturité,Beira Rio,2,1
Baturité,Boa Vista,21,2
Baturité,Candeia Boa Vista,1,1
Baturité,Candeia São Sebastião,5,1
Baturité,Candeia São Sebastião,13,1
Baturité,Candeia Tristões,20,1
Baturité,Candeia dos Anselmos,14,1
Baturité,Candeias,4,1
Baturité,Candeias Boa Vista,6,1
Baturité,Candéias,19,1
Baturité,Centro,0,1
Baturité,Centro,1,3
Baturité,Centro,2,3
Baturité,Centro,10,1
Baturité,Centro,11,1
Baturité,Centro,12,2
Baturité,Centro,13,2
Baturité,Centro,14,1
Baturité,Centro,17,2
Baturité,Centro,18,3
Baturité,Centro,19,8
Baturité,Centro,20,3
Baturité,Centro,21,3
Baturité,Centro,22,2
Baturité,Centro,23,3
Baturité,Chapada,20,1
Baturité,Coicó de Baixo,3,1
Baturité,Coió,5,1
Baturité,Coió de Cima,23,1
Baturité,Conjunto Habitacional Maria José Viana,1,1
Baturité,Conjunto São Francisco,0,2
Baturité,Conjunto São Francisco,3,1
Baturité,Conjunto São Francisco,4,1
Baturité,Conjunto São Francisco,7,1
Baturité,Conjunto São Francisco,16,3
Baturité,Conjunto São Francisco,18,1
Baturité,Conjunto São Francisco,20,1
Baturité,Conjunto São Francisco,22,1
Baturité,Conjunto São Francisco,23,1
Baturité,Conselheira Estelita,20,1
Baturité,Conselheiro Estelina,20,1
Baturité,Conselheiro Estelita,1,1
Baturité,Conselheiro Estelita,16,1
Baturité,Conselheiro Estelita,17,1
Baturité,Conselheiro Estelita,23,1
Baturité,Fazenda Umari,18,1
Baturité,JesuÍtas,13,1
Baturité,Jesuítas,20,1
Baturité,Jordão,13,1
Baturité,Jordão,16,1
Baturité,Jucar do Zé Vilar,22,1
Baturité,Jucás Jesuítas,1,1
Baturité,Lages,0,1
Baturité,Lages,1,2
Baturité,Lages,23,2
Baturité,Lajes,4,1
Baturité,Lajes,15,1
Baturité,Lajes,18,1
Baturité,Larges,12,1
Baturité,Manga,1,3
Baturité,Manga,7,1
Baturité,Manga,9,1
Baturité,Manga,12,1
Baturité,Manga,13,1
Baturité,Manga,15,2
Baturité,Manga,16,1
Baturité,Manga,18,1
Baturité,Manga,19,2
Baturité,Manga,21,1
Baturité,Manga,22,2
Baturité,Mondego,1,1
Baturité,Mondego,10,1
Baturité,Mondego,11,1
Baturité,Mondego,12,1
Baturité,Mondego,15,1
Baturité,Mondego,16,1
Baturité,Mondego,18,1
Baturité,Mondego,19,1
Baturité,Mondego,21,2
Baturité,Monumento,22,2
Baturité,Mucunã,0,1
Baturité,Mucunã,1,1
Baturité,Mucunã,2,1
Baturité,Mucunã,3,2
Baturité,Mucunã,5,1
Baturité,Mucunã,11,1
Baturité,Mucunã,19,1
Baturité,Mucunã,20,2
Baturité,Mucunã,22,1
Baturité,Mucunã,23,4
Baturité,Mundego,3,1
Baturité,Mundego,12,1
Baturité,Mundego,21,1
Baturité,Mundego,23,1
Baturité,Nova Esperança,23,1
Baturité,PROURB,0,1
Baturité,PROURB,3,1
Baturité,PROURB,21,1
Baturité,Pilar,22,1
Baturité,Pitiú,3,1
Baturité,Proub,16,1
Baturité,Proube,15,1
Baturité,Prourb,1,1
Baturité,Prourb,20,2
Baturité,Prourbe,16,1
Baturité,Prourbi,16,1
Baturité,Putiu,1,1
Baturité,Putiu,7,1
Baturité,Putiu,16,1
Baturité,Putiú,0,1
Baturité,Putiú,3,1
Baturité,Putiú,10,1
Baturité,Putiú,12,1
Baturité,Putiú,16,3
Baturité,Putiú,20,1
Baturité,Raposa,13,1
Baturité,Sanharão,15,2
Baturité,Sanharão,22,1
Baturité,São Francisco,0,1
Baturité,São Francisco,1,1
Baturité,São Francisco,11,1
Baturité,São Francisco,12,1
Baturité,São Francisco,14,1
Baturité,São Francisco,16,1
Baturité,São Francisco,17,1
Baturité,São Sebastião,17,1
Baturité,Sítio Brejo,20,1
Baturité,Sítio Manga Açudinho,20,1
Baturité,Vila Azul,22,1
Baturité,Vila Nova,0,1
Baturité,Vila Nova,11,1
Baturité,Vila Nova,15,1
Baturité,Vila Nova,22,1
Baturité,Zona Rural,0,3
Baturité,Zona Rural,1,1
Baturité,Zona Rural,4,1
Baturité,Zona Rural,15,2
Baturité,Zona Rural,17,1
Baturité,Zona Rural,18,2
Baturité,Zona Rural,19,3
Baturité,Zona Rural,20,2
Baturité,Zona Rural,22,1
Baturité,Zona Rural,23,1
Beberibe,-,15,1
Beberibe,Arataca,0,1
Beberibe,Arataca,14,1
Beberibe,Barra da Sucatinga,14,1
Beberibe,Barra da Sucatinga,17,1
Beberibe,Barra da Sucatinga,23,1
Beberibe,Beberibe,5,1
Beberibe,Bom Jardim,18,1
Beberibe,Bom Sucesso,13,1
Beberibe,Boqueirão,11,1
Beberibe,Boqueirão,23,1
Beberibe,Boqueirão do Cesário,17,1
Beberibe,COHAB,12,1
Beberibe,Caetanos,15,1
Beberibe,Caetanos,19,1
Beberibe,Centro,1,4
Beberibe,Centro,3,2
Beberibe,Centro,4,2
Beberibe,Centro,5,1
Beberibe,Centro,11,1
Beberibe,Centro,12,1
Beberibe,Centro,13,1
Beberibe,Centro,14,1
Beberibe,Centro,15,1
Beberibe,Centro,17,1
Beberibe,Centro,19,1
Beberibe,Centro,21,1
Beberibe,Centro,22,1
Beberibe,Centro,23,1
Beberibe,Choro,0,1
Beberibe,Choro,19,1
Beberibe,Choro (Próximo a Tijuca),2,1
Beberibe,Choro Beberibe,0,1
Beberibe,Choro Mutirão,0,1
Beberibe,Choro Vaquejador,1,1
Beberibe,Choró,7,1
Beberibe,Choró,13,1
Beberibe,Choró,14,1
Beberibe,Choró Beberibe,22,1
Beberibe,Choró Vaquejador,0,1
Beberibe,Córrego Do Moreira,10,1
Beberibe,Forquilha,16,1
Beberibe,Juazeiro,0,1
Beberibe,Juazeiro,2,1
Beberibe,Juazeiro,11,1
Beberibe,Juazeiro,14,1
Beberibe,Juazeiro,17,1
Beberibe,Lagoa Bolacha,8,1
Beberibe,Lagoa De Dentro,15,1
Beberibe,Lagoa Funda,15,1
Beberibe,Lagoa Funda,16,1
Beberibe,Lagoa das Porteira,10,1
Beberibe,Lagoa de Dentro,3,1
Beberibe,Lagoa do Giral,10,1
Beberibe,Lagoa do Giral,19,1
Beberibe,Lagoa do Priquito,15,1
Beberibe,Lagoinha,1,1
Beberibe,Lagoinha,11,1
Beberibe,Lagoinha,15,1
Beberibe,Lagoinha,21,1
Beberibe,Localidade de Choró Beberibe,22,1
Beberibe,Localidade de Forquilha,18,1
Beberibe,Loteamento Planalto Beberibe,15,1
Beberibe,Macapá,16,1
Beberibe,Mangue Seco,1,1
Beberibe,Marina Do Morro Branco,23,1
Beberibe,Medeiros,15,1
Beberibe,Medeiros,16,1
Beberibe,Mmacapá,23,1
Beberibe,Morro Branco,0,4
Beberibe,Morro Branco,1,1
Beberibe,Morro Branco,2,1
Beberibe,Morro Branco,3,3
Beberibe,Morro Branco,6,1
Beberibe,Morro Branco,13,3
Beberibe,Morro Branco,14,3
Beberibe,Morro Branco,15,2
Beberibe,Morro Branco,16,3
Beberibe,Morro Branco,17,2
Beberibe,Morro Branco,18,2
Beberibe,Morro Branco,20,3
Beberibe,Morro Branco,21,2
Beberibe,Morro Branco,22,2
Beberibe,Morro Branco,23,1
Beberibe,Multirão,12,1
Beberibe,Multirão,16,1
Beberibe,Multirão do Choró,22,1
Beberibe,Murici,0,1
Beberibe,Mutirão,14,1
Beberibe,Mutirão Morro Branco,15,1
Beberibe,Novo Planalto,0,1
Beberibe,Onofre,6,1
Beberibe,Onofre,14,1
Beberibe,Onofre,16,2
Beberibe,Onofre,21,1
Beberibe,Onofre,22,2
Beberibe,Palmeira,8,1
Beberibe,Parajuru,1,1
Beberibe,Parajuru,12,1
Beberibe,Parajuru,14,1
Beberibe,Parajuru,17,1
Beberibe,Parajuru,20,1
Beberibe,Parajuru,22,2
Beberibe,Paripueira,21,1
Beberibe,Paripueira,22,1
Beberibe,Planalto Beberibe,3,1
Beberibe,Planalto Beberibe,12,1
Beberibe,Planalto Beberibe,16,1
Beberibe,Planalto Beberibe,19,1
Beberibe,Ponta D’água,10,1
Beberibe,Ponta D’água II,17,1
Beberibe,Praia das Fontes,0,2
Beberibe,Praia das Fontes,5,1
Beberibe,Praia das Fontes,13,2
Beberibe,Praia das Fontes,14,1
Beberibe,Praia das Fontes,16,1
Beberibe,Praia das Fontes,17,1
Beberibe,Praia das Fontes,18,1
Beberibe,Praia das fontes,12,1
Beberibe,Praia de Morro Branco,6,1
Beberibe,Praia de Morro Branco,19,1
Beberibe,Praia do Canto Verde,16,1
Beberibe,Prainha Canto Verde,23,1
Beberibe,Prainha do Canto Verde,15,1
Beberibe,Serra do Felix,4,1
Beberibe,Serra do Félix,2,1
Beberibe,Serra do Félix,15,1
Beberibe,"Sitio Nogueira, Paripueira",12,1
Beberibe,Sitio Onofre,1,1
Beberibe,Sitio Onofre,22,1
Beberibe,Sitio Portas,4,1
Beberibe,Sub-Estação,21,1
Beberibe,Sucatinga,16,3
Beberibe,Sucatinga,18,1
Beberibe,Sucatinga,19,1
Beberibe,Sítio Anofre,17,1
Beberibe,Sítio Lucas,0,1
Beberibe,Sítio Lucas,5,1
Beberibe,Sítio Lucas,11,1
Beberibe,Sítio Lucas,13,1
Beberibe,Sítio Lucas,14,1
Beberibe,Sítio Lucas,15,3
Beberibe,Sítio Lucas,22,1
Beberibe,Sítio Onofre,16,2
Beberibe,Sítio Onofre,18,1
Beberibe,Sítio Portas,13,1
Beberibe,Sítio Portas,16,1
Beberibe,Tabuba Sucatinga,18,1
Beberibe,Tabubinha do Morro Branco,14,1
Beberibe,Tracuá,17,1
Beberibe,Uberaba,4,1
Beberibe,Uberaba,9,1
Beberibe,Uberaba,11,1
Beberibe,Uruau,4,1
Beberibe,Uruau,15,1
Beberibe,Uruau,16,1
Beberibe,Uruaú,14,1
Beberibe,Vila Nova,12,2
Beberibe,Vila Nova Lagoinha,20,1
Beberibe,Zona Rural,0,3
Beberibe,Zona Rural,1,7
Beberibe,Zona Rural,2,3
Beberibe,Zona Rural,3,3
Beberibe,Zona Rural,5,1
Beberibe,Zona Rural,9,1
Beberibe,Zona Rural,10,1
Beberibe,Zona Rural,11,1
Beberibe,Zona Rural,12,3
Beberibe,Zona Rural,13,6
Beberibe,Zona Rural,14,3
Beberibe,Zona Rural,15,3
Beberibe,Zona Rural,16,1
Beberibe,Zona Rural,17,3
Beberibe,Zona Rural,18,2
Beberibe,Zona Rural,19,1
Beberibe,Zona Rural,20,2
Beberibe,Zona Rural,21,2
Beberibe,Zona Rural,22,1
Beberibe,Zona Rural,23,2
Beberibe,Zona Urbana,0,1
Beberibe,distrito Serra do Felix,0,1
Beberibe,lagoinha,1,1
Bela Cruz,Aldo do Bode,21,1
Bela Cruz,Alto do Bode,1,1
Bela Cruz,Barro Vermelho,0,1
Bela Cruz,Brasília,1,1
Bela Cruz,Brasília,2,1
Bela Cruz,Brasília,10,1
Bela Cruz,Brasília,15,1
Bela Cruz,Brasília,18,1
Bela Cruz,Brasília,23,1
Bela Cruz,Campo Novo,2,1
Bela Cruz,Centro,0,1
Bela Cruz,Centro,1,2
Bela Cruz,Centro,2,1
Bela Cruz,Centro,5,2
Bela Cruz,Centro,8,1
Bela Cruz,Centro,11,2
Bela Cruz,Centro,13,2
Bela Cruz,Centro,14,2
Bela Cruz,Centro,15,3
Bela Cruz,Centro,16,3
Bela Cruz,Centro,17,3
Bela Cruz,Centro,20,2
Bela Cruz,Centro,21,2
Bela Cruz,Centro,22,3
Bela Cruz,Correguinho,13,1
Bela Cruz,Correguinho,14,1
Bela Cruz,Córrego Dos Reinaldos,2,1
Bela Cruz,Córrego Grande,0,1
Bela Cruz,Córrego Grande,15,2
Bela Cruz,Córrego Grande,23,2
Bela Cruz,Córrego dos Reinaldos,4,1
Bela Cruz,Lagoa Do Mato,5,1
Bela Cruz,São Roque,14,1
Bela Cruz,Zona Rural,0,1
Bela Cruz,Zona Rural,1,2
Bela Cruz,Zona Rural,4,1
Bela Cruz,Zona Rural,6,1
Bela Cruz,Zona Rural,10,1
Bela Cruz,Zona Rural,12,2
Bela Cruz,Zona Rural,15,2
Bela Cruz,Zona Rural,17,4
Bela Cruz,Zona Rural,18,1
Bela Cruz,Zona Rural,19,3
Bela Cruz,Zona Rural,20,1
Bela Cruz,Zona Rural,21,1
Bela Cruz,Zona Rural,23,1
Bela Cruz,Áreas,22,1
Boa Viagem,Alto Do Descanso,9,1
Boa Viagem,Alto Do Motor,12,1
Boa Viagem,Alto Do Motor,19,1
Boa Viagem,Alto da Queiroz,1,1
Boa Viagem,Alto da Queiroz,4,1
Boa Viagem,Alto do Motor,0,1
Boa Viagem,Alto do Motor,1,1
Boa Viagem,Alto do Motor,2,1
Boa Viagem,Alto do Motor,3,1
Boa Viagem,Alto do Motor,15,1
Boa Viagem,Alto do Motor,16,1
Boa Viagem,Alto do Motor,18,1
Boa Viagem,Alto do Motor,23,1
Boa Viagem,"BR 020, KM 204",23,1
Boa Viagem,Bairro de Fátima,7,1
Boa Viagem,Bairro de Fátima,13,1
Boa Viagem,Barra Nova,16,1
Boa Viagem,Boa Viagem,10,1
Boa Viagem,Boa Viagem,17,1
Boa Viagem,Boa Viaginha,7,1
Boa Viagem,Boa Viaginha,12,1
Boa Viagem,Boa Viajinha,0,1
Boa Viagem,Boaviagenzinha,17,1
Boa Viagem,Boaviaginha,4,1
Boa Viagem,Boaviaginha,11,1
Boa Viagem,Boaviaginha,21,1
Boa Viagem,Boaviaginha,23,1
Boa Viagem,Boqueirão,15,1
Boa Viagem,Capitão Mor,3,1
Boa Viagem,Ceac,19,1
Boa Viagem,Centro,0,1
Boa Viagem,Centro,1,1
Boa Viagem,Centro,5,1
Boa Viagem,Centro,8,1
Boa Viagem,Centro,10,1
Boa Viagem,Centro,12,1
Boa Viagem,Centro,13,1
Boa Viagem,Centro,14,1
Boa Viagem,Centro,15,2
Boa Viagem,Centro,18,1
Boa Viagem,Centro,19,1
Boa Viagem,Centro,20,1
Boa Viagem,Centro,21,1
Boa Viagem,Centro,22,1
Boa Viagem,Cesar Cals,0,1
Boa Viagem,Cohab,18,1
Boa Viagem,Cohab Nova,23,1
Boa Viagem,César Cals,21,1
Boa Viagem,Distrito Domingos da Costa,4,1
Boa Viagem,Distrito de Domingo da Costa,18,1
Boa Viagem,Dois Riachos,2,1
Boa Viagem,Floresta,10,1
Boa Viagem,Floresta,23,1
Boa Viagem,Jatobá,1,1
Boa Viagem,Localidade Olho D’água,4,1
Boa Viagem,"Localidade de Jantar, Zona Rural",22,1
Boa Viagem,Loteamento Do Bairro Ponte Nova,5,1
Boa Viagem,Maria do Carmo,20,1
Boa Viagem,Massapê dos Paés,20,1
Boa Viagem,Nossa Senhora de Fátima,17,1
Boa Viagem,Novo Osmar Caneiro,16,1
Boa Viagem,Osmar Carneiro,15,1
Boa Viagem,Padre Paula,2,1
Boa Viagem,Padre Paulo,1,1
Boa Viagem,Padre Paulo,17,1
Boa Viagem,Padre Paulo,18,1
Boa Viagem,Padre Paulo,21,1
Boa Viagem,Padre Paulo,22,1
Boa Viagem,"Padre Paulo,",4,1
Boa Viagem,Pitombeira dos Alvinos,15,1
Boa Viagem,Ponte Nova,1,1
Boa Viagem,Ponte Nova,3,1
Boa Viagem,Ponte Nova,10,1
Boa Viagem,Ponte Nova,12,1
Boa Viagem,Ponte Nova,16,1
Boa Viagem,Ponte Nova,21,1
Boa Viagem,Poço Da Onça,17,1
Boa Viagem,Queiroz,4,1
Boa Viagem,Queiroz,6,1
Boa Viagem,Queiroz,11,1
Boa Viagem,Queiroz,12,1
Boa Viagem,Queiroz,14,1
Boa Viagem,Queiroz,15,1
Boa Viagem,Recreio,0,1
Boa Viagem,Recreio,1,1
Boa Viagem,Recreio,15,1
Boa Viagem,Recreio,16,1
Boa Viagem,Recreio,17,1
Boa Viagem,Recreio,18,1
Boa Viagem,Recreio,20,1
Boa Viagem,Recreio,23,1
Boa Viagem,Rua: Antônio Ivanir Soares Vieira,6,1
Boa Viagem,Sabonete,7,1
Boa Viagem,Sambra,3,1
Boa Viagem,Sambra,22,1
Boa Viagem,Santos Cosme,7,1
Boa Viagem,Santos Cosmos,3,1
Boa Viagem,Santos Cosmos,17,1
Boa Viagem,Tibiquari,11,1
Boa Viagem,Tibiquari,16,1
Boa Viagem,Varzantinha,15,1
Boa Viagem,Varzia da Ipueira,1,1
Boa Viagem,Via Azul,5,1
Boa Viagem,Vila Azul,0,1
Boa Viagem,Vila Azul,15,1
Boa Viagem,Vila Azul,16,1
Boa Viagem,Vila Azul,19,1
Boa Viagem,Vila Holanda,3,1
Boa Viagem,Vila Holanda,4,3
Boa Viagem,Vila Holanda,20,1
Boa Viagem,Vila Holanda,22,1
Boa Viagem,Vila Holanda,23,1
Boa Viagem,Várzea Da Pedra,15,1
Boa Viagem,Várzea Do Canto,22,1
Boa Viagem,Várzea do Campo,1,1
Boa Viagem,Várzea do Campo,3,1
Boa Viagem,Várzea do Canto,13,2
Boa Viagem,Várzea do Canto,17,1
Boa Viagem,Várzea do Canto,20,1
Boa Viagem,Várzea do Canto,21,1
Boa Viagem,Várzea do Canto,23,2
Boa Viagem,Zona Rural,0,1
Boa Viagem,Zona Rural,1,2
Boa Viagem,Zona Rural,2,1
Boa Viagem,Zona Rural,3,3
Boa Viagem,Zona Rural,4,2
Boa Viagem,Zona Rural,9,1
Boa Viagem,Zona Rural,10,2
Boa Viagem,Zona Rural,13,1
Boa Viagem,Zona Rural,14,4
Boa Viagem,Zona Rural,15,3
Boa Viagem,Zona Rural,16,3
Boa Viagem,Zona Rural,17,3
Boa Viagem,Zona Rural,18,2
Boa Viagem,Zona Rural,20,1
Boa Viagem,Zona Rural,21,3
Boa Viagem,Zona Rural,23,4
Boa Viagem,Zona Urbana,2,1
Boa Viagem,centro,22,1
Boa viagem,Centro,21,1
Boa viagem,Vila Azul,0,1
Boa viagem,Vila Lurdinha,1,1
Brejo Santo,-,22,1
Brejo Santo,Aldeota,0,1
Brejo Santo,Aldeota,5,1
Brejo Santo,Aldeota,18,1
Brejo Santo,Aldeota,23,1
Brejo Santo,Alto Da Bela Vista,0,1
Brejo Santo,Alto Da Bela Vista,16,2
Brejo Santo,Alto da Bela Vista,1,1
Brejo Santo,Alto da Bela Vista,2,1
Brejo Santo,Alto da Bela Vista,13,1
Brejo Santo,Alto da Bela Vista,15,1
Brejo Santo,Alto da Bela Vista,17,2
Brejo Santo,Alto da Bela Vista,19,1
Brejo Santo,Alto da Bela Vista,21,1
Brejo Santo,Alto da Bela a Vista,22,1
Brejo Santo,Alto da bela Vista,13,1
Brejo Santo,Araujão,21,1
Brejo Santo,Baixio dos Lopes,9,1
Brejo Santo,Baixio dos Lopes,13,1
Brejo Santo,Baixio dos Lopes,15,2
Brejo Santo,Baixio dos Lopes,18,1
Brejo Santo,Baixo Dos Lopes,2,1
Brejo Santo,Baixo dos Lopes,15,1
Brejo Santo,Bela Vista,1,1
Brejo Santo,Brejo Santo,8,1
Brejo Santo,Brejo Santo,12,1
Brejo Santo,Capilé,0,1
Brejo Santo,Capilé,1,1
Brejo Santo,Capilé,3,1
Brejo Santo,Capilé,12,2
Brejo Santo,Capilé,14,1
Brejo Santo,Capilé,15,2
Brejo Santo,Capilé,17,1
Brejo Santo,Capilé,18,1
Brejo Santo,Capilé,20,1
Brejo Santo,Capilé,21,1
Brejo Santo,Capilê,22,1
