cidade,bairro,year,month,month_name,count
Fortaleza,VARJOTA,2024,9,Setembro,1
Fortaleza,VICENTE PINZÓN,2022,3,Março,1
Fortaleza,VICENTE PINZÓN,2022,4,Abril,1
Fortaleza,VICENTE PINZÓN,2022,8,Agosto,1
Fortaleza,VICENTE PINZÓN,2023,2,Fevereiro,1
Fortaleza,VICENTE PINZÓN,2023,3,Março,2
Fortaleza,VICENTE PINZÓN,2023,4,Abril,4
Fortaleza,VICENTE PINZÓN,2023,6,Junho,1
Fortaleza,VICENTE PINZÓN,2023,9,Setembro,1
Fortaleza,VICENTE PINZÓN,2023,10,Outubro,3
Fortaleza,VICENTE PINZÓN,2024,2,Fevereiro,1
Fortaleza,VICENTE PINZÓN,2024,4,Abril,1
Fortaleza,VICENTE PINZÓN,2024,5,Maio,2
Fortaleza,VICENTE PINZÓN,2024,8,Agosto,1
Fortaleza,VICENTE PINZÓN,2024,9,Setembro,2
Fortaleza,VICENTE PINZÓN,2024,10,Outubro,4
Fortaleza,VICENTE PINZÓN,2024,12,Dezembro,2
Fortaleza,VICENTE PINZÓN,2025,3,Março,6
Fortaleza,VICENTE PINZÓN,2025,4,Abril,2
Fortaleza,VICENTE PINZÓN,2025,5,Maio,2
Fortaleza,VICENTE PINZÓN,2025,6,Junho,3
Fortaleza,VICENTE PINZÓN,2025,7,Julho,10
Fortaleza,VICENTE PINZÓN,2025,8,Agosto,4
Fortaleza,VICENTE PINZÓN,2025,9,Setembro,2
Fortaleza,VICENTE PINZÓN,2025,11,Novembro,1
Fortaleza,VILA PERI,2022,2,Fevereiro,1
Fortaleza,VILA PERI,2022,5,Maio,1
Fortaleza,VILA PERI,2022,6,Junho,1
Fortaleza,VILA PERI,2022,7,Julho,2
Fortaleza,VILA PERI,2023,1,Janeiro,1
Fortaleza,VILA PERI,2023,2,Fevereiro,1
Fortaleza,VILA PERI,2023,3,Março,1
Fortaleza,VILA PERI,2023,4,Abril,1
Fortaleza,VILA PERI,2023,7,Julho,1
Fortaleza,VILA PERI,2023,9,Setembro,1
Fortaleza,VILA PERI,2023,10,Outubro,1
Fortaleza,VILA PERI,2023,12,Dezembro,1
Fortaleza,VILA PERI,2024,1,Janeiro,1
Fortaleza,VILA PERI,2024,2,Fevereiro,2
Fortaleza,VILA PERI,2024,3,Março,2
Fortaleza,VILA PERI,2024,5,Maio,1
Fortaleza,VILA PERI,2024,7,Julho,1
Fortaleza,VILA PERI,2024,8,Agosto,1
Fortaleza,VILA PERI,2024,9,Setembro,1
Fortaleza,VILA PERI,2024,10,Outubro,1
Fortaleza,VILA PERI,2024,11,Novembro,1
Fortaleza,VILA PERI,2025,2,Fevereiro,1
Fortaleza,VILA PERI,2025,4,Abril,2
Fortaleza,VILA PERI,2025,5,Maio,1
Fortaleza,VILA PERI,2025,6,Junho,1
Fortaleza,VILA PERI,2025,10,Outubro,1
Fortaleza,VILA UNIĂO,2022,2,Fevereiro,1
Fortaleza,VILA UNIĂO,2022,9,Setembro,1
Fortaleza,VILA UNIĂO,2022,10,Outubro,1
Fortaleza,VILA UNIĂO,2022,11,Novembro,1
Fortaleza,VILA UNIĂO,2023,2,Fevereiro,1
Fortaleza,VILA UNIĂO,2023,7,Julho,1
Fortaleza,VILA UNIĂO,2023,10,Outubro,1
Fortaleza,VILA UNIĂO,2025,5,Maio,1
Fortaleza,VILA VELHA,2022,1,Janeiro,1
Fortaleza,VILA VELHA,2022,2,Fevereiro,1
Fortaleza,VILA VELHA,2022,4,Abril,1
Fortaleza,VILA VELHA,2022,5,Maio,1
Fortaleza,VILA VELHA,2022,6,Junho,1
Fortaleza,VILA VELHA,2022,7,Julho,1
Fortaleza,VILA VELHA,2022,10,Outubro,3
Fortaleza,VILA VELHA,2022,11,Novembro,1
Fortaleza,VILA VELHA,2023,1,Janeiro,1
Fortaleza,VILA VELHA,2023,2,Fevereiro,2
Fortaleza,VILA VELHA,2023,5,Maio,1
Fortaleza,VILA VELHA,2023,11,Novembro,1
Fortaleza,VILA VELHA,2024,1,Janeiro,1
Fortaleza,VILA VELHA,2024,2,Fevereiro,3
Fortaleza,VILA VELHA,2024,4,Abril,1
Fortaleza,VILA VELHA,2024,5,Maio,1
Fortaleza,VILA VELHA,2024,9,Setembro,1
Fortaleza,VILA VELHA,2024,11,Novembro,1
Fortaleza,VILA VELHA,2024,12,Dezembro,3
Fortaleza,VILA VELHA,2025,2,Fevereiro,2
Fortaleza,VILA VELHA,2025,3,Março,1
Fortaleza,VILA VELHA,2025,4,Abril,4
Fortaleza,VILA VELHA,2025,5,Maio,1
Fortaleza,VILA VELHA,2025,6,Junho,1
Fortaleza,VILA VELHA,2025,7,Julho,1
Fortaleza,VILA VELHA,2025,8,Agosto,2
Fortaleza,VILA VELHA,2025,10,Outubro,3
Fortaleza,VILA VELHA,2025,11,Novembro,1
Fortaleza,VILA VELHA,2025,12,Dezembro,1
Fortaleza,VILA VELHA,2026,1,Janeiro,1
Fortaleza,ÁLVARO WEYNE,2022,4,Abril,1
Fortaleza,ÁLVARO WEYNE,2022,7,Julho,1
Fortaleza,ÁLVARO WEYNE,2022,8,Agosto,2
Fortaleza,ÁLVARO WEYNE,2022,9,Setembro,1
Fortaleza,ÁLVARO WEYNE,2023,2,Fevereiro,1
Fortaleza,ÁLVARO WEYNE,2023,4,Abril,1
Fortaleza,ÁLVARO WEYNE,2023,5,Maio,2
Fortaleza,ÁLVARO WEYNE,2023,10,Outubro,2
Fortaleza,ÁLVARO WEYNE,2023,11,Novembro,3
Fortaleza,ÁLVARO WEYNE,2023,12,Dezembro,4
Fortaleza,ÁLVARO WEYNE,2024,8,Agosto,1
Fortaleza,ÁLVARO WEYNE,2024,11,Novembro,2
Fortaleza,ÁLVARO WEYNE,2025,1,Janeiro,1
Fortaleza,ÁLVARO WEYNE,2025,3,Março,1
Fortaleza,ÁLVARO WEYNE,2025,5,Maio,2
Fortaleza,ÁLVARO WEYNE,2025,9,Setembro,1
Fortim,,2022,6,Junho,1
Fortim,,2022,8,Agosto,1
Fortim,,2022,9,Setembro,1
Fortim,,2023,5,Maio,1
Fortim,,2023,9,Setembro,1
Fortim,,2024,2,Fevereiro,1
Fortim,,2024,3,Março,2
Fortim,,2024,6,Junho,2
Fortim,,2025,1,Janeiro,1
Fortim,,2025,4,Abril,2
Frecheirinha,,2022,1,Janeiro,1
Frecheirinha,,2022,2,Fevereiro,1
Frecheirinha,,2022,3,Março,1
Frecheirinha,,2022,5,Maio,1
Frecheirinha,,2022,6,Junho,2
Frecheirinha,,2022,7,Julho,2
Frecheirinha,,2022,10,Outubro,1
Frecheirinha,,2022,11,Novembro,1
Frecheirinha,,2023,1,Janeiro,1
Frecheirinha,,2023,2,Fevereiro,1
Frecheirinha,,2023,5,Maio,2
Frecheirinha,,2023,8,Agosto,1
Frecheirinha,,2024,3,Março,1
Frecheirinha,,2024,4,Abril,1
Frecheirinha,,2024,9,Setembro,2
Frecheirinha,,2025,3,Março,2
Frecheirinha,,2025,6,Junho,1
Frecheirinha,,2025,12,Dezembro,1
Frecheirinha,,2026,1,Janeiro,1
General Sampaio,,2022,1,Janeiro,2
General Sampaio,,2022,5,Maio,1
General Sampaio,,2022,11,Novembro,1
General Sampaio,,2023,2,Fevereiro,1
General Sampaio,,2023,4,Abril,2
General Sampaio,,2024,1,Janeiro,1
General Sampaio,,2024,4,Abril,2
General Sampaio,,2024,7,Julho,2
General Sampaio,,2024,8,Agosto,1
General Sampaio,,2024,12,Dezembro,1
General Sampaio,,2025,1,Janeiro,1
General Sampaio,,2025,7,Julho,1
Granja,,2022,1,Janeiro,1
Granja,,2022,4,Abril,1
Granja,,2022,10,Outubro,2
Granja,,2022,11,Novembro,1
Granja,,2022,12,Dezembro,1
Granja,,2023,1,Janeiro,1
Granja,,2023,2,Fevereiro,1
Granja,,2023,4,Abril,1
Granja,,2023,6,Junho,3
Granja,,2023,8,Agosto,2
Granja,,2023,10,Outubro,3
Granja,,2023,11,Novembro,2
Granja,,2023,12,Dezembro,1
Granja,,2024,5,Maio,2
Granja,,2024,9,Setembro,1
Granja,,2024,11,Novembro,1
Granja,,2024,12,Dezembro,1
Granja,,2025,3,Março,1
Granja,,2025,7,Julho,1
Granja,,2025,8,Agosto,1
Granja,,2025,9,Setembro,2
Graça,,2022,7,Julho,1
Graça,,2023,3,Março,1
Graça,,2023,5,Maio,1
Graça,,2023,7,Julho,1
Graça,,2024,5,Maio,1
Graça,,2024,7,Julho,2
Graça,,2024,9,Setembro,1
Graça,,2024,10,Outubro,1
Graça,,2024,12,Dezembro,1
Graça,,2025,1,Janeiro,2
Graça,,2025,4,Abril,1
Graça,,2025,5,Maio,1
Graça,,2025,7,Julho,3
Graça,,2025,8,Agosto,2
Graça,,2025,10,Outubro,1
Graça,,2025,11,Novembro,1
Graça,,2025,12,Dezembro,1
Graça,,2026,1,Janeiro,1
Groaíras,,2022,1,Janeiro,2
Groaíras,,2022,9,Setembro,1
Groaíras,,2022,11,Novembro,2
Groaíras,,2022,12,Dezembro,2
Groaíras,,2023,9,Setembro,2
Groaíras,,2023,11,Novembro,1
Groaíras,,2023,12,Dezembro,2
Groaíras,,2024,2,Fevereiro,1
Groaíras,,2024,3,Março,1
Groaíras,,2024,4,Abril,1
Groaíras,,2024,5,Maio,1
Groaíras,,2024,6,Junho,1
Groaíras,,2024,7,Julho,3
Groaíras,,2024,8,Agosto,2
Groaíras,,2024,9,Setembro,3
Groaíras,,2024,11,Novembro,3
Groaíras,,2025,1,Janeiro,2
Groaíras,,2025,4,Abril,2
Groaíras,,2025,5,Maio,1
Groaíras,,2025,6,Junho,2
Groaíras,,2025,7,Julho,3
Groaíras,,2025,8,Agosto,2
Groaíras,,2025,9,Setembro,3
Groaíras,,2025,10,Outubro,3
Groaíras,,2025,11,Novembro,1
Groaíras,,2026,1,Janeiro,1
Guaiúba,,2022,2,Fevereiro,1
Guaiúba,,2022,3,Março,2
Guaiúba,,2022,4,Abril,1
Guaiúba,,2022,7,Julho,2
Guaiúba,,2022,8,Agosto,2
Guaiúba,,2022,10,Outubro,1
Guaiúba,,2022,11,Novembro,2
Guaiúba,,2022,12,Dezembro,3
Guaiúba,,2023,1,Janeiro,7
Guaiúba,,2023,2,Fevereiro,1
Guaiúba,,2023,3,Março,6
Guaiúba,,2023,5,Maio,1
Guaiúba,,2023,7,Julho,2
Guaiúba,,2023,8,Agosto,4
Guaiúba,,2023,10,Outubro,3
Guaiúba,,2023,11,Novembro,1
Guaiúba,,2023,12,Dezembro,3
Guaiúba,,2024,1,Janeiro,2
Guaiúba,,2024,2,Fevereiro,4
Guaiúba,,2024,4,Abril,7
Guaiúba,,2024,6,Junho,1
Guaiúba,,2024,7,Julho,1
Guaiúba,,2024,8,Agosto,1
Guaiúba,,2024,9,Setembro,3
Guaiúba,,2024,11,Novembro,2
Guaiúba,,2024,12,Dezembro,1
Guaiúba,,2025,1,Janeiro,1
Guaiúba,,2025,2,Fevereiro,2
Guaiúba,,2025,3,Março,1
Guaiúba,,2025,6,Junho,1
Guaiúba,,2025,8,Agosto,1
Guaiúba,,2025,9,Setembro,2
Guaiúba,,2025,11,Novembro,2
Guaraciaba do Norte,,2022,3,Março,1
Guaraciaba do Norte,,2022,7,Julho,1
Guaraciaba do Norte,,2022,8,Agosto,1
Guaraciaba do Norte,,2022,11,Novembro,1
Guaraciaba do Norte,,2023,5,Maio,1
Guaraciaba do Norte,,2024,9,Setembro,1
Guaraciaba do Norte,,2024,11,Novembro,1
Guaraciaba do Norte,,2025,1,Janeiro,1
Guaraciaba do Norte,,2025,2,Fevereiro,1
Guaraciaba do Norte,,2025,6,Junho,1
Guaraciaba do Norte,,2026,1,Janeiro,1
Guaramiranga,,2023,3,Março,1
Guaramiranga,,2023,5,Maio,1
Guaramiranga,,2024,4,Abril,1
Hidrolândia,,2022,5,Maio,1
Hidrolândia,,2024,7,Julho,1
Horizonte,,2022,1,Janeiro,4
Horizonte,,2022,2,Fevereiro,4
Horizonte,,2022,3,Março,6
Horizonte,,2022,4,Abril,3
Horizonte,,2022,5,Maio,3
Horizonte,,2022,7,Julho,5
Horizonte,,2022,8,Agosto,5
Horizonte,,2022,9,Setembro,4
Horizonte,,2022,10,Outubro,4
Horizonte,,2022,11,Novembro,4
Horizonte,,2022,12,Dezembro,6
Horizonte,,2023,1,Janeiro,3
Horizonte,,2023,2,Fevereiro,6
Horizonte,,2023,3,Março,5
Horizonte,,2023,4,Abril,2
Horizonte,,2023,5,Maio,1
Horizonte,,2023,6,Junho,3
Horizonte,,2023,7,Julho,4
Horizonte,,2023,8,Agosto,1
Horizonte,,2023,9,Setembro,1
Horizonte,,2023,10,Outubro,5
Horizonte,,2023,11,Novembro,5
Horizonte,,2023,12,Dezembro,9
Horizonte,,2024,1,Janeiro,1
Horizonte,,2024,3,Março,4
Horizonte,,2024,4,Abril,5
Horizonte,,2024,5,Maio,5
Horizonte,,2024,6,Junho,1
Horizonte,,2024,7,Julho,1
Horizonte,,2024,8,Agosto,1
Horizonte,,2024,9,Setembro,1
Horizonte,,2024,12,Dezembro,2
Horizonte,,2025,1,Janeiro,2
Horizonte,,2025,2,Fevereiro,2
Horizonte,,2025,3,Março,5
Horizonte,,2025,4,Abril,3
Horizonte,,2025,5,Maio,4
Horizonte,,2025,6,Junho,2
Horizonte,,2025,7,Julho,2
Horizonte,,2025,8,Agosto,2
Horizonte,,2025,9,Setembro,1
Horizonte,,2025,10,Outubro,5
Horizonte,,2025,11,Novembro,4
Horizonte,,2025,12,Dezembro,1
Ibaretama,,2022,8,Agosto,1
Ibaretama,,2022,11,Novembro,1
Ibaretama,,2022,12,Dezembro,1
Ibaretama,,2023,1,Janeiro,1
Ibaretama,,2023,5,Maio,1
Ibaretama,,2023,7,Julho,3
Ibaretama,,2024,1,Janeiro,2
Ibaretama,,2024,2,Fevereiro,2
Ibaretama,,2024,5,Maio,2
Ibaretama,,2024,8,Agosto,1
Ibaretama,,2024,9,Setembro,1
Ibaretama,,2024,10,Outubro,1
Ibaretama,,2025,2,Fevereiro,1
Ibaretama,,2025,7,Julho,1
Ibaretama,,2025,8,Agosto,1
Ibaretama,,2025,10,Outubro,1
Ibaretama,,2025,11,Novembro,1
Ibaretama,,2025,12,Dezembro,2
Ibiapina,,2022,1,Janeiro,1
Ibiapina,,2022,4,Abril,1
Ibiapina,,2022,10,Outubro,1
Ibiapina,,2022,11,Novembro,1
Ibiapina,,2023,4,Abril,1
Ibiapina,,2023,10,Outubro,1
Ibiapina,,2024,2,Fevereiro,1
Ibiapina,,2024,6,Junho,1
Ibiapina,,2024,7,Julho,1
Ibiapina,,2024,9,Setembro,1
Ibiapina,,2025,3,Março,2
Ibiapina,,2025,9,Setembro,1
Ibiapina,,2025,12,Dezembro,1
Ibiapina,,2026,1,Janeiro,1
Ibicuitinga,,2022,1,Janeiro,1
Ibicuitinga,,2022,2,Fevereiro,2
Ibicuitinga,,2022,3,Março,1
Ibicuitinga,,2022,4,Abril,2
Ibicuitinga,,2022,8,Agosto,1
Ibicuitinga,,2022,12,Dezembro,1
Ibicuitinga,,2023,2,Fevereiro,4
Ibicuitinga,,2023,3,Março,3
Ibicuitinga,,2023,4,Abril,2
Ibicuitinga,,2023,5,Maio,2
Ibicuitinga,,2023,7,Julho,1
Ibicuitinga,,2023,8,Agosto,2
Ibicuitinga,,2023,12,Dezembro,2
Ibicuitinga,,2024,1,Janeiro,1
Ibicuitinga,,2024,4,Abril,1
Ibicuitinga,,2024,5,Maio,2
Ibicuitinga,,2024,7,Julho,1
Ibicuitinga,,2024,8,Agosto,1
Ibicuitinga,,2024,11,Novembro,2
Ibicuitinga,,2025,2,Fevereiro,1
Ibicuitinga,,2025,3,Março,1
Ibicuitinga,,2025,4,Abril,1
Ibicuitinga,,2025,7,Julho,1
Ibicuitinga,,2025,10,Outubro,3
Ibicuitinga,,2025,11,Novembro,1
Icapuí,,2022,1,Janeiro,1
Icapuí,,2022,3,Março,1
Icapuí,,2022,5,Maio,1
Icapuí,,2022,7,Julho,1
Icapuí,,2022,8,Agosto,1
Icapuí,,2022,10,Outubro,2
Icapuí,,2022,11,Novembro,1
Icapuí,,2023,1,Janeiro,1
Icapuí,,2023,2,Fevereiro,1
Icapuí,,2023,5,Maio,1
Icapuí,,2023,6,Junho,3
Icapuí,,2024,9,Setembro,1
Icapuí,,2024,11,Novembro,3
Icapuí,,2024,12,Dezembro,1
Icapuí,,2025,2,Fevereiro,1
Icapuí,,2025,3,Março,3
Icapuí,,2025,5,Maio,2
Icapuí,,2025,6,Junho,1
Icapuí,,2025,8,Agosto,1
Icapuí,,2025,9,Setembro,1
Icapuí,,2025,12,Dezembro,2
Icó,,2022,2,Fevereiro,2
Icó,,2022,3,Março,1
Icó,,2022,7,Julho,1
Icó,,2022,8,Agosto,1
Icó,,2022,10,Outubro,1
Icó,,2022,11,Novembro,1
Icó,,2022,12,Dezembro,1
Icó,,2023,3,Março,2
Icó,,2023,5,Maio,2
Icó,,2023,6,Junho,2
Icó,,2023,8,Agosto,1
Icó,,2023,11,Novembro,3
Icó,,2024,3,Março,1
Icó,,2024,4,Abril,3
Icó,,2024,5,Maio,3
Icó,,2024,7,Julho,2
Icó,,2024,9,Setembro,2
Icó,,2024,10,Outubro,1
Icó,,2024,11,Novembro,3
Icó,,2024,12,Dezembro,1
Icó,,2025,2,Fevereiro,1
Icó,,2025,10,Outubro,1
Icó,,2025,12,Dezembro,1
Iguatu,,2022,1,Janeiro,2
Iguatu,,2022,2,Fevereiro,3
Iguatu,,2022,3,Março,2
Iguatu,,2022,5,Maio,6
Iguatu,,2022,6,Junho,2
Iguatu,,2022,7,Julho,4
Iguatu,,2022,8,Agosto,3
Iguatu,,2022,9,Setembro,2
Iguatu,,2022,10,Outubro,3
Iguatu,,2022,11,Novembro,1
Iguatu,,2022,12,Dezembro,3
Iguatu,,2023,1,Janeiro,2
Iguatu,,2023,4,Abril,1
Iguatu,,2023,6,Junho,1
Iguatu,,2023,7,Julho,1
Iguatu,,2023,8,Agosto,3
Iguatu,,2023,9,Setembro,3
Iguatu,,2023,10,Outubro,1
Iguatu,,2023,11,Novembro,4
Iguatu,,2023,12,Dezembro,3
Iguatu,,2024,1,Janeiro,3
Iguatu,,2024,2,Fevereiro,1
Iguatu,,2024,3,Março,4
Iguatu,,2024,4,Abril,2
Iguatu,,2024,5,Maio,1
Iguatu,,2024,6,Junho,2
Iguatu,,2024,7,Julho,1
Iguatu,,2024,8,Agosto,3
Iguatu,,2024,9,Setembro,1
Iguatu,,2024,10,Outubro,3
Iguatu,,2024,11,Novembro,4
Iguatu,,2024,12,Dezembro,3
Iguatu,,2025,1,Janeiro,1
Iguatu,,2025,2,Fevereiro,1
Iguatu,,2025,4,Abril,2
Iguatu,,2025,5,Maio,1
Iguatu,,2025,6,Junho,3
Iguatu,,2025,7,Julho,2
Iguatu,,2025,8,Agosto,1
Iguatu,,2025,9,Setembro,2
Iguatu,,2025,11,Novembro,1
Iguatu,,2026,1,Janeiro,1
Independência,,2022,1,Janeiro,1
Independência,,2022,2,Fevereiro,1
Independência,,2022,4,Abril,4
Independência,,2022,6,Junho,2
Independência,,2022,7,Julho,1
Independência,,2022,8,Agosto,1
Independência,,2022,10,Outubro,2
Independência,,2022,12,Dezembro,1
Independência,,2023,1,Janeiro,1
Independência,,2023,2,Fevereiro,1
Independência,,2023,3,Março,1
Independência,,2023,5,Maio,1
Independência,,2023,6,Junho,1
Independência,,2023,8,Agosto,2
Independência,,2023,10,Outubro,1
Independência,,2024,2,Fevereiro,1
Independência,,2024,5,Maio,1
Independência,,2024,8,Agosto,2
Independência,,2024,9,Setembro,1
Independência,,2024,10,Outubro,1
Independência,,2024,11,Novembro,1
Independência,,2025,3,Março,2
Independência,,2025,5,Maio,1
Independência,,2025,11,Novembro,1
Ipaporanga,,2022,3,Março,1
Ipaporanga,,2022,4,Abril,1
Ipaporanga,,2022,8,Agosto,1
Ipaporanga,,2023,5,Maio,1
Ipaporanga,,2023,6,Junho,1
Ipaporanga,,2023,9,Setembro,1
Ipaporanga,,2024,9,Setembro,1
Ipaporanga,,2024,10,Outubro,1
Ipaporanga,,2025,3,Março,1
Ipaumirim,,2022,4,Abril,1
Ipaumirim,,2022,7,Julho,1
Ipu,,2023,12,Dezembro,1
Ipu,,2024,2,Fevereiro,1
Ipu,,2024,3,Março,2
Ipu,,2024,4,Abril,1
Ipu,,2024,8,Agosto,1
Ipu,,2024,12,Dezembro,1
Ipu,,2025,4,Abril,1
Ipu,,2025,8,Agosto,1
Ipu,,2025,10,Outubro,1
Ipueiras,,2022,2,Fevereiro,1
Ipueiras,,2023,2,Fevereiro,1
Ipueiras,,2024,11,Novembro,2
Ipueiras,,2024,12,Dezembro,1
Ipueiras,,2025,10,Outubro,1
Iracema,,2022,1,Janeiro,1
Iracema,,2022,4,Abril,1
Iracema,,2022,5,Maio,2
Iracema,,2022,8,Agosto,1
Iracema,,2023,7,Julho,1
Iracema,,2023,8,Agosto,1
Iracema,,2023,12,Dezembro,2
Iracema,,2024,1,Janeiro,1
Iracema,,2024,2,Fevereiro,1
Iracema,,2024,5,Maio,1
Iracema,,2024,6,Junho,4
Iracema,,2025,2,Fevereiro,1
Iracema,,2025,5,Maio,1
Iracema,,2026,1,Janeiro,1
Irauçuba,,2022,1,Janeiro,1
Irauçuba,,2022,5,Maio,1
Irauçuba,,2023,5,Maio,1
Irauçuba,,2023,7,Julho,1
Irauçuba,,2023,8,Agosto,2
Irauçuba,,2023,9,Setembro,1
Irauçuba,,2023,11,Novembro,1
Irauçuba,,2023,12,Dezembro,1
Irauçuba,,2024,1,Janeiro,2
Irauçuba,,2024,3,Março,1
Irauçuba,,2024,4,Abril,1
Irauçuba,,2024,5,Maio,3
Irauçuba,,2024,7,Julho,1
Irauçuba,,2024,8,Agosto,1
Irauçuba,,2024,9,Setembro,1
Irauçuba,,2024,10,Outubro,1
Irauçuba,,2024,11,Novembro,2
Irauçuba,,2025,1,Janeiro,1
Irauçuba,,2025,3,Março,1
Irauçuba,,2025,5,Maio,1
Irauçuba,,2025,7,Julho,3
Irauçuba,,2026,1,Janeiro,2
Itaitinga,,2022,1,Janeiro,1
Itaitinga,,2022,2,Fevereiro,4
Itaitinga,,2022,3,Março,1
Itaitinga,,2022,4,Abril,4
Itaitinga,,2022,5,Maio,1
Itaitinga,,2022,6,Junho,3
Itaitinga,,2022,7,Julho,1
Itaitinga,,2022,8,Agosto,3
Itaitinga,,2022,9,Setembro,2
Itaitinga,,2022,10,Outubro,3
Itaitinga,,2022,12,Dezembro,1
Itaitinga,,2023,1,Janeiro,1
Itaitinga,,2023,3,Março,2
Itaitinga,,2023,4,Abril,3
Itaitinga,,2023,5,Maio,1
Itaitinga,,2023,8,Agosto,1
Itaitinga,,2023,9,Setembro,6
Itaitinga,,2023,11,Novembro,4
Itaitinga,,2024,2,Fevereiro,5
Itaitinga,,2024,3,Março,1
Itaitinga,,2024,4,Abril,5
Itaitinga,,2024,5,Maio,2
Itaitinga,,2024,6,Junho,1
Itaitinga,,2024,7,Julho,1
Itaitinga,,2024,9,Setembro,1
Itaitinga,,2024,10,Outubro,1
Itaitinga,,2024,11,Novembro,1
Itaitinga,,2024,12,Dezembro,3
Itaitinga,,2025,1,Janeiro,1
Itaitinga,,2025,3,Março,2
Itaitinga,,2025,4,Abril,1
Itaitinga,,2025,5,Maio,2
Itaitinga,,2025,6,Junho,1
Itaitinga,,2025,7,Julho,2
Itaitinga,,2025,8,Agosto,2
Itaitinga,,2025,9,Setembro,2
Itaitinga,,2025,10,Outubro,2
Itaitinga,,2025,11,Novembro,2
Itaiçaba,,2022,3,Março,1
Itaiçaba,,2022,5,Maio,1
Itaiçaba,,2022,12,Dezembro,1
Itaiçaba,,2023,7,Julho,1
Itaiçaba,,2023,10,Outubro,1
Itaiçaba,,2023,11,Novembro,1
Itaiçaba,,2024,1,Janeiro,1
Itaiçaba,,2024,2,Fevereiro,2
Itaiçaba,,2024,5,Maio,1
Itaiçaba,,2024,6,Junho,1
Itaiçaba,,2024,7,Julho,1
Itaiçaba,,2025,3,Março,1
Itaiçaba,,2025,9,Setembro,1
Itapajé,,2022,1,Janeiro,1
Itapajé,,2022,2,Fevereiro,1
Itapajé,,2022,3,Março,1
Itapajé,,2022,4,Abril,1
Itapajé,,2022,6,Junho,1
Itapajé,,2022,7,Julho,1
Itapajé,,2022,10,Outubro,3
Itapajé,,2022,11,Novembro,1
Itapajé,,2022,12,Dezembro,2
Itapajé,,2023,1,Janeiro,2
Itapajé,,2023,2,Fevereiro,2
Itapajé,,2023,3,Março,3
Itapajé,,2023,4,Abril,3
Itapajé,,2023,6,Junho,2
Itapajé,,2023,7,Julho,2
Itapajé,,2023,8,Agosto,3
Itapajé,,2023,9,Setembro,3
Itapajé,,2023,10,Outubro,1
Itapajé,,2023,11,Novembro,1
Itapajé,,2023,12,Dezembro,1
Itapajé,,2024,1,Janeiro,3
Itapajé,,2024,4,Abril,1
Itapajé,,2024,5,Maio,4
Itapajé,,2024,6,Junho,2
Itapajé,,2024,7,Julho,2
Itapajé,,2024,8,Agosto,2
Itapajé,,2024,9,Setembro,1
Itapajé,,2024,10,Outubro,2
Itapajé,,2024,11,Novembro,1
Itapajé,,2024,12,Dezembro,2
Itapajé,,2025,1,Janeiro,1
Itapajé,,2025,2,Fevereiro,1
Itapajé,,2025,3,Março,1
Itapajé,,2025,4,Abril,2
Itapajé,,2025,5,Maio,3
Itapajé,,2025,6,Junho,7
Itapajé,,2025,7,Julho,8
Itapajé,,2025,8,Agosto,6
Itapajé,,2025,10,Outubro,3
Itapajé,,2025,11,Novembro,4
Itapajé,,2026,1,Janeiro,3
Itapipoca,,2022,3,Março,1
Itapipoca,,2022,6,Junho,2
Itapipoca,,2022,8,Agosto,1
Itapipoca,,2022,11,Novembro,1
Itapipoca,,2023,1,Janeiro,4
Itapipoca,,2023,2,Fevereiro,9
Itapipoca,,2023,3,Março,8
Itapipoca,,2023,4,Abril,3
Itapipoca,,2023,5,Maio,3
Itapipoca,,2023,6,Junho,5
Itapipoca,,2023,7,Julho,4
Itapipoca,,2023,8,Agosto,7
Itapipoca,,2023,9,Setembro,5
Itapipoca,,2023,10,Outubro,3
Itapipoca,,2023,11,Novembro,1
Itapipoca,,2023,12,Dezembro,2
Itapipoca,,2024,1,Janeiro,11
Itapipoca,,2024,2,Fevereiro,5
Itapipoca,,2024,3,Março,6
Itapipoca,,2024,4,Abril,8
Itapipoca,,2024,5,Maio,4
Itapipoca,,2024,6,Junho,7
Itapipoca,,2024,7,Julho,6
Itapipoca,,2024,8,Agosto,7
Itapipoca,,2024,9,Setembro,6
Itapipoca,,2024,10,Outubro,9
Itapipoca,,2024,11,Novembro,4
Itapipoca,,2024,12,Dezembro,3
Itapipoca,,2025,1,Janeiro,7
Itapipoca,,2025,2,Fevereiro,2
Itapipoca,,2025,3,Março,3
Itapipoca,,2025,4,Abril,2
Itapipoca,,2025,5,Maio,7
Itapipoca,,2025,6,Junho,3
Itapipoca,,2025,7,Julho,9
Itapipoca,,2025,8,Agosto,4
Itapipoca,,2025,9,Setembro,5
Itapipoca,,2025,10,Outubro,7
Itapipoca,,2025,11,Novembro,2
Itapipoca,,2025,12,Dezembro,1
Itapiúna,,2022,4,Abril,1
Itapiúna,,2022,5,Maio,3
Itapiúna,,2022,8,Agosto,1
Itapiúna,,2022,9,Setembro,1
Itapiúna,,2022,11,Novembro,1
Itapiúna,,2023,1,Janeiro,1
Itapiúna,,2023,5,Maio,1
Itapiúna,,2023,8,Agosto,2
Itapiúna,,2023,9,Setembro,1
Itapiúna,,2023,10,Outubro,1
Itapiúna,,2023,12,Dezembro,2
Itapiúna,,2024,2,Fevereiro,2
